feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
percchangeminutes,increase,-227.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.84,False,12009,0.5439505421208624
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12009,0.5439505421208624
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,12026,0.7603692931728279
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12026,0.7603692931728279
monthlyrevenue,increase,31.24,58.8,Bundle additional services at no cost to boost value,Sales,0.62,False,12026,0.7603692931728279
blockedcalls,decrease,53.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,4.468,False,12030,0.510689316187259
percchangeminutes,increase,-145.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.52,False,12030,0.510689316187259
monthlyrevenue,increase,36.48,58.8,Bundle additional services at no cost to boost value,Sales,0.502,False,12030,0.510689316187259
directorassistedcalls,decrease,4.7,0.89,Enable self-service directory app + customer education,Digital,1.711,False,12044,0.5512016152136655
percchangeminutes,increase,-394.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.491,False,12044,0.5512016152136655
droppedcalls,decrease,15.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.994,False,12044,0.5512016152136655
blockedcalls,decrease,37.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,3.071,False,12054,0.5673320014026301
percchangeminutes,increase,-686.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.629,False,12054,0.5673320014026301
percchangerevenues,increase,-39.8,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.979,False,12054,0.5673320014026301
percchangeminutes,increase,-274.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.023,False,12066,0.5217909846561855
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12066,0.5217909846561855
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,12066,0.5217909846561855
percchangeminutes,increase,-541.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.064,False,12097,0.5523319648381138
percchangerevenues,increase,-43.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.06,False,12097,0.5523319648381138
overageminutes,decrease,131.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.944,False,12097,0.5523319648381138
monthlyminutes,increase,130.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.747,False,12107,0.6584834715381508
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12107,0.6584834715381508
monthlyrevenue,increase,30.96,58.8,Bundle additional services at no cost to boost value,Sales,0.626,False,12107,0.6584834715381508
monthlyminutes,increase,36.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.924,False,12111,0.5294784341254607
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12111,0.5294784341254607
monthlyrevenue,increase,30.26,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,12111,0.5294784341254607
percchangeminutes,increase,-245.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.91,False,12118,0.6179730941477576
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12118,0.6179730941477576
droppedcalls,decrease,10.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.474,False,12118,0.6179730941477576
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,12119,0.606532373396959
monthlyrevenue,increase,33.38,58.8,Bundle additional services at no cost to boost value,Sales,0.572,False,12119,0.606532373396959
currentequipmentdays,decrease,470.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.352,False,12119,0.606532373396959
percchangeminutes,increase,-222.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.82,False,12149,0.5153545976056175
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12149,0.5153545976056175
monthlyminutes,increase,222.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.573,False,12149,0.5153545976056175
percchangeminutes,increase,-362.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.366,False,12153,0.6911019346157432
droppedcalls,decrease,12.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.74,False,12153,0.6911019346157432
currentequipmentdays,decrease,480.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.392,False,12153,0.6911019346157432
overageminutes,decrease,365.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.37,False,12154,0.5835165105026229
percchangerevenues,increase,-67.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.692,False,12154,0.5835165105026229
monthsinservice,increase,14.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.485,False,12154,0.5835165105026229
monthlyminutes,increase,42.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.913,False,12173,0.6768343260750169
monthlyrevenue,increase,19.07,58.8,Bundle additional services at no cost to boost value,Sales,0.894,False,12173,0.6768343260750169
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12173,0.6768343260750169
monthlyminutes,increase,2.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.989,False,12191,0.5300063388609993
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12191,0.5300063388609993
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,12191,0.5300063388609993
percchangeminutes,increase,-247.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.918,False,12193,0.541662336644371
monthlyminutes,increase,247.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.526,False,12193,0.541662336644371
monthsinservice,increase,14.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.485,False,12193,0.541662336644371
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,12197,0.7166213947050263
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12197,0.7166213947050263
monthlyrevenue,increase,30.26,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,12197,0.7166213947050263
percchangerevenues,increase,-54.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.352,False,12212,0.5130770468857305
percchangeminutes,increase,-319.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.198,False,12212,0.5130770468857305
droppedcalls,decrease,13.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.806,False,12212,0.5130770468857305
percchangeminutes,increase,-406.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.537,False,12214,0.5811939120935106
droppedcalls,decrease,14.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.883,False,12214,0.5811939120935106
monthlyrevenue,increase,34.35,58.8,Bundle additional services at no cost to boost value,Sales,0.55,False,12214,0.5811939120935106
percchangerevenues,increase,-34.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.845,False,12215,0.5671443236046584
overageminutes,decrease,92.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.54,False,12215,0.5671443236046584
monthlyminutes,increase,250.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.52,False,12215,0.5671443236046584
monthlyrevenue,increase,20.84,58.8,Bundle additional services at no cost to boost value,Sales,0.854,False,12231,0.6520851343155764
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12231,0.6520851343155764
percchangeminutes,increase,-139.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.497,False,12231,0.6520851343155764
droppedcalls,decrease,36.7,6.01,Escalate to network ops for coverage improvement,Network Ops,3.393,False,12269,0.5146995670297011
percchangeminutes,increase,-455.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.728,False,12269,0.5146995670297011
percchangerevenues,increase,-26.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.639,False,12269,0.5146995670297011
percchangerevenues,increase,-50.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.256,False,12271,0.6535673589082461
percchangeminutes,increase,-304.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.14,False,12271,0.6535673589082461
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12271,0.6535673589082461
monthlyminutes,increase,16.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.962,False,12278,0.5291779620183844
monthlyrevenue,increase,16.34,58.8,Bundle additional services at no cost to boost value,Sales,0.955,False,12278,0.5291779620183844
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12278,0.5291779620183844
droppedcalls,decrease,22.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.801,False,12289,0.740524114481737
monthlyrevenue,increase,18.95,58.8,Bundle additional services at no cost to boost value,Sales,0.897,False,12289,0.740524114481737
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12289,0.740524114481737
droppedcalls,decrease,27.7,6.01,Escalate to network ops for coverage improvement,Network Ops,2.398,False,12298,0.5000833000756142
totalrecurringcharge,decrease,85.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.603,False,12298,0.5000833000756142
directorassistedcalls,decrease,4.46,0.89,Enable self-service directory app + customer education,Digital,1.603,False,12298,0.5000833000756142
directorassistedcalls,decrease,4.46,0.89,Enable self-service directory app + customer education,Digital,1.603,False,12317,0.5065795814230797
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12317,0.5065795814230797
monthlyrevenue,increase,4.93,58.8,Bundle additional services at no cost to boost value,Sales,1.212,False,12325,0.629981845579519
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,12325,0.629981845579519
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12325,0.629981845579519
percchangerevenues,increase,-45.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.124,False,12335,0.5373886846759617
percchangeminutes,increase,-144.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.516,False,12335,0.5373886846759617
monthsinservice,increase,14.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.485,False,12335,0.5373886846759617
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12338,0.5393602610907043
percchangeminutes,increase,-138.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.493,False,12338,0.5393602610907043
monthlyminutes,increase,281.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.461,False,12338,0.5393602610907043
monthlyminutes,increase,18.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.958,False,12368,0.7054786827950534
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12368,0.7054786827950534
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,12368,0.7054786827950534
percchangeminutes,increase,-378.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.428,False,12371,0.5113527637572456
monthsinservice,increase,14.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.485,False,12371,0.5113527637572456
percchangerevenues,increase,-14.8,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.345,False,12371,0.5113527637572456
percchangeminutes,increase,-492.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.873,False,12422,0.5678378504765305
droppedcalls,decrease,20.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.58,False,12422,0.5678378504765305
percchangerevenues,increase,-48.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.205,False,12422,0.5678378504765305
monthlyrevenue,increase,22.74,58.8,Bundle additional services at no cost to boost value,Sales,0.811,False,12505,0.5166570921116382
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,12505,0.5166570921116382
monthlyminutes,increase,224.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.569,False,12505,0.5166570921116382
percchangeminutes,increase,-1236.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,4.772,False,12506,0.5594215278895779
blockedcalls,decrease,40.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,3.345,False,12506,0.5594215278895779
totalrecurringcharge,decrease,85.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.603,False,12506,0.5594215278895779
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,12520,0.6306527934308545
